id,1916,46,676,441,3378,5754,1919,5260,6103,3077,445,449,1333,409,573,5130,5379,161,1570,15,3079,1284,3375,5267,3476,585,5044,3300,6012,2648,1649,3264,1428,5029,3268
1162,10.21690941,2.918333292,0.002903886,0.057259351,0.354321301,0.446060687,0.51157093,8.477274895,0.53624016,1.051421404,0.571101844,8.755000114,138009.9219,0.035380825,17.52000046,0.601785839,0.714094222,0.013354893,0.975704551,4.375,1.832028985,1.84892571,0.888752043,18.17574883,0.036844864,1.722859383,0.156964839,3.889606953,2026.690796,0.06197989,5.400298595,-5.113263607,0.846452892,0.666461647,-0.022471752
567,2.473921061,0.274117649,0.001996054,0.094949782,0.348022252,2.762892008,0.516258121,22.7178688,0.552704513,1.893957734,0.669739485,0.274117649,2830.565918,0.045656562,0.259027779,0.350436389,0.760745049,0.027580637,0.174933329,0.295238078,3.626369953,1.364257693,0.966344476,1.141331077,-0.01172843,1.144199491,0.075384408,3.819999695,148.5700531,0.524578273,3.585449219,-2.421615124,0.418666661,0.885205388,0.010376253
1271,9.584820747,0.421785682,0.001739702,0.064726204,0.35955742,2.481736898,0.513062775,11.72641182,0.66658324,1.690499783,0.465558112,1.077272654,78962.69531,0.041686162,0.444249988,0.128740117,0.75878799,0.017317489,0.822060049,0.623508751,2.716781616,5.484822273,0.930232286,1.63938272,0.043156624,1.492748618,0.043774333,3.246438503,1812.303589,0.019023694,4.616919518,-3.621631861,0.746561885,0.554486871,0.025519663
49,9.926626205,0.324999988,0.002007727,0.052405089,0.29634434,2.259382725,0.482222885,9.102239609,0.421870708,0.77618432,1.008577228,0.488437504,76843.89844,0.038676947,0.278571427,0.288585752,0.639053166,0.01098817,0.385251105,0.487812489,2.225475788,1.084233284,0.762788832,2.428263187,-0.031420588,1.490898132,0.25524053,3.146178007,1356.851196,-0.016192039,5.175089836,-3.74883461,0.86268276,0.580340683,0.382290781
589,9.946538925,0.245512828,0.001591154,0.048038632,0.306933433,1.982365131,0.468991846,10.33197308,0.332903296,0.566666245,0.590960979,0.295454532,128744.5859,0.038301229,0.497692287,0.572136462,0.656161726,0.009759489,0.36471194,0.386599988,1.899132729,0.726145864,0.704089999,-0.182193786,0.018335557,0.903304636,0.360526234,3.16800952,2111.75708,0.197065428,5.582695961,-4.632013321,0.452674896,0.70047164,0.367695123
1109,10.01362801,0.574426234,0.00344739,0.161698878,0.344455034,2.911117077,0.503597081,8.309210777,0.516588449,0.929490149,1.269533396,0.707959175,130825.8594,0.099019229,0.700392127,0.498108506,0.605712593,0.021894187,0.937289059,0.474054068,2.076108932,1.802642226,0.843454003,17.10800171,0.003032577,1.633191705,0.05832237,3.103816748,2350.988037,0.053278171,5.632231236,-5.133241653,0.265748024,0.612156928,0.079409957
416,6.134591103,0.136724129,0.004015177,0.087519467,0.337489575,3.198494673,0.440353304,16.32186508,0.565936506,2.288739204,1.026154399,0.247187495,22293.14258,0.053556934,0.326666683,0.697530508,0.771478832,0.038234647,0.865746558,0.292592585,4.024260521,4.303875923,1.004946828,1.437193394,0.012297774,1.37068975,0.015934905,3.831507683,958.7607422,0.148728386,6.309481621,-5.601993561,0.459222078,0.437310725,0.0601689
1275,10.44760799,1.446799874,0.002953844,0.056177825,0.286486089,2.414150238,0.507373333,10.56928062,0.590190887,1.273564339,0.561012983,0.46987015,121330.7969,0.032473639,1.293461561,0.745299995,0.704755247,0.013479499,0.982558131,6.031666756,2.107984543,2.979242325,0.804059267,2.033563375,0.014334452,2.203838587,0.121878684,3.417506933,2182.80249,0.113109432,4.683861732,-6.206635952,0.893964589,0.675679624,-0.019998867
1234,8.658014297,0.613859594,0.003456526,0.105421782,0.327098995,2.359737873,0.516845047,6.888634205,0.589602292,1.142327785,0.98250699,0.636727214,11782.07617,0.053995103,0.795681834,0.438311517,0.583267331,0.022731498,0.758349717,0.431585342,2.09022522,1.480228901,0.909237862,16.74764252,-0.029015731,1.896065712,0.093919113,3.33567071,287.4117126,0.242699325,4.887793541,-5.146533012,0.016839743,0.820397496,0.103069954
1145,5.537277222,0.1216923,0.003354785,0.070930243,0.354802638,3.191508293,0.50769794,16.48291016,0.699541509,2.577821255,0.565688968,0.142678574,4438.667969,0.053322375,0.144629627,0.50303781,0.670566022,0.039023869,0.813048959,0.14886792,3.791465998,1.664530396,1.125022054,1.502503395,0.102977432,1.234775901,0.084674418,4.011795521,207.3062439,0.130012289,5.37130928,-3.801259041,0.518193245,0.814290464,-0.121426217
467,9.524641037,0.493148148,0.001813533,0.054754049,0.356579661,2.292809725,0.480054379,8.901885986,0.409698755,0.760894537,1.01525867,0.522352934,92587.67969,0.040773869,0.359999985,0.433716804,0.876304269,0.011745158,0.551415801,0.522156835,2.294297218,0.905462325,0.829756975,2.718775034,-0.09831579,1.817037463,0.235013753,3.097380877,1445.718994,0.130493239,4.949596882,-4.137033463,0.856557369,0.582768261,0.125125512
541,8.868311882,0.266612917,0.00195219,0.073730797,0.333019376,2.007413387,0.518757105,7.663678646,0.572758853,0.63078022,0.510205448,0.321764708,47476.88672,0.05477947,0.275333315,0.604227722,0.771678746,0.011524973,0.649397612,0.351702124,1.423113823,0.614410162,0.783609152,-1.332905173,0.053339258,0.890480876,0.058260083,3.291939259,248.9255676,0.277344644,4.880680561,-3.855121136,0.111445785,0.811645329,0.249300629
914,9.867383003,0.379814774,0.002244017,0.056819856,0.332568318,2.799015284,0.481919765,7.734852791,0.471446455,0.749878347,0.469905108,0.247831315,21510.31641,0.036879957,0.337377042,0.467309088,0.651855171,0.014950486,0.654518962,0.394423068,1.596944571,0.854631901,0.884834766,3.386361837,-0.001984632,1.409469724,0.216477692,3.135119438,480.5630798,-0.150024638,4.668670654,-4.630520344,0.172983482,0.805696845,-0.054991756
44,9.834107399,0.540810823,0.003705211,0.086999506,0.339847744,1.533552289,0.485236108,9.263230324,0.630629122,0.802796006,1.405792117,0.588823557,48188.67578,0.052397475,0.578823507,0.548745334,0.567058802,0.013372534,0.844911933,0.499749988,1.629029989,0.861509681,0.839171827,-0.28675735,0.028626908,2.073507547,0.062099256,2.867226362,396.9616394,0.448707968,4.212831497,-3.798985958,0.037671234,0.729146957,-0.075894997
1086,9.658959389,0.387735844,0.00453888,0.100784451,0.362167925,2.594645262,0.503366351,7.727828979,0.651858211,1.569890261,1.013608336,0.373636365,51388.96484,0.044558093,0.366785675,0.297508717,0.737698019,0.022378413,0.923226416,0.401199967,2.753235102,2.546230078,0.916988075,2.828820229,-0.033030108,1.230641127,0.075969212,3.492113352,763.1603394,-0.450836718,4.526979923,-5.154932499,0.663265288,0.599545777,-0.024033699
1175,7.868982792,0.306739122,0.007764361,0.121656537,0.345174372,4.802097797,0.528002203,7.235660076,0.593940735,0.85706532,1.395612836,0.415294111,27046.91016,0.049406499,0.427878797,0.185688034,0.53696698,0.034400657,0.851697862,0.414705873,1.783797979,2.84684968,0.904104292,-9.038396835,0.030169535,3.146452427,0.046001982,3.600496054,514.4827271,0.013457428,4.96097517,-7.354690552,0.492723495,0.763123095,0.5011971
590,6.405637264,1.068928599,0.03969492,0.299721956,0.348966569,8.851773262,0.539546072,14.31380939,0.477447867,0.379768252,1.822941422,3.70714283,66641.85156,0.112230137,3.056666613,0.685801744,0.790073991,0.081261702,0.360461384,0.402987003,0.806139529,0.422982246,0.999635875,-0.844116509,-0.007192135,2.393982172,0.187131345,4.583463192,1203.675049,2.144044161,7.762375355,-7.855597019,0.073373921,0.733677208,-0.616339028
363,9.60822773,0.338309854,0.001697289,0.104179174,0.314564377,2.094678402,0.506178975,10.81720448,0.578488588,0.631650925,0.754940808,0.369538456,65816.375,0.055836916,0.303291112,0.403562665,0.75803113,0.012239474,0.382194608,0.333472192,1.621776342,0.509518266,0.815546036,-0.044832636,0.030773997,1.277071834,0.105463028,2.897322416,726.8520508,0.001315525,5.045743942,-4.332078457,0.270807445,0.690725565,0.323646903
689,10.31106853,1.935555577,0.002886486,0.111796409,0.348453343,2.563322306,0.502171755,9.974645615,0.520664155,1.516464233,1.139697194,0.793333352,125134.4141,0.06881097,2.616153717,0.464557767,0.686235249,0.022743231,0.885209084,0.916578948,2.62856698,2.734841824,0.916493595,2.319392443,-0.066629469,2.17747736,0.137156546,2.886278391,2118.337402,0.290407956,5.174372673,-4.989361763,0.511366844,0.4499259,0.063019224
276,4.727278233,1.001874924,0.002064793,0.125748754,0.348959476,2.666938305,0.497720063,29.51384544,0.615193963,1.85069108,1.924630523,1.001874924,28529.88672,0.060795307,1.001874924,0.050461307,0.548434079,0.035763066,0.393975914,0.548666656,3.600901604,4.390590191,0.834200084,1.178347588,-0.018383384,1.494453192,0.03449117,5.961308002,171.5776978,0.151850417,1.549415588,-1.955482006,0.90481925,0.515422463,-0.050153956
704,7.477219582,0.49891302,0.002267456,0.056706905,0.365723848,2.070124388,0.536766648,14.05563354,0.577436686,1.305328488,0.923677146,0.715937495,31007.375,0.047646508,0.848518491,0.410814077,0.810558319,0.012589841,0.661739111,1.908333182,2.479559898,2.098972321,0.935838103,1.566566467,0.032182097,1.633975387,0.119067132,3.557242155,297.7619019,0.535320222,5.106170654,-5.527004242,0.223913044,0.646573842,0.144119292
269,9.001940727,0.495256424,0.001150687,0.043779314,0.361392647,1.947073698,0.511821032,9.845624924,0.344111115,0.501356959,0.726075411,0.508289456,90477.90625,0.037509739,0.493076921,0.652791142,0.709002793,0.009557338,0.236189991,0.524794519,2.065566063,0.229411379,0.881523967,2.493295193,0.057192516,1.111435175,0.294994533,3.052433729,1227.898071,0.153606579,5.72467804,-4.707966805,0.907847166,0.679082632,0.563187182
1261,8.368239403,1.37142849,0.026287144,0.333320171,0.330887884,8.403905869,0.524285257,14.29474258,0.491507947,0.61254096,5.454434395,2.879999876,105218.3359,0.137302846,4.114285469,0.50492698,0.631223023,0.064734139,0.524670124,0.429999977,1.359795809,2.627191067,1.060875416,13.52999592,-0.055385731,3.700577497,0.129051536,4.915688992,2018.355957,1.082526445,6.525398731,-7.988991737,0.863453805,0.598895192,-0.352296799
418,9.390462875,0.562564075,0.002144073,0.078672588,0.311088264,1.982799292,0.493639141,10.16198635,0.565236151,0.678367734,0.776191056,0.371864378,53628.52344,0.054736689,0.436199993,0.558768809,0.820006669,0.014889163,0.751468599,0.435624987,1.646157622,0.278491378,0.783948064,-0.075110137,-0.001252842,1.734725952,0.065499544,2.822241783,411.6876221,0.129821822,4.80700779,-4.254261971,0.833258033,0.763819277,-0.10696315
283,9.735603333,0.488354415,0.001103951,0.096357286,0.309345722,2.001298189,0.486470878,7.609956741,0.636147559,0.71968627,0.609958053,0.464761883,110163.5469,0.060124069,0.493589729,0.513759196,0.652179897,0.0118801,0.672498047,0.498333305,1.292155266,2.048295975,0.806542516,-12.9679842,0.001492071,1.295432925,0.060801551,2.829727173,1175.926636,0.062758259,4.974499702,-4.343713284,0.997170031,0.590578973,0.283133447
652,9.61032486,0.298939407,0.002079519,0.077896863,0.331824899,2.191895247,0.545961916,12.05959702,0.604922116,0.565009713,0.663085699,0.294411778,11759.2666,0.049917221,0.310468733,0.657855451,0.644722223,0.013288936,0.65162909,0.340862066,1.166637659,0.267440319,0.831689239,0.283600003,-0.030969191,1.014880061,0.15639174,3.044899464,199.9872131,-0.003056427,4.710904121,-3.505708933,0.313283205,0.903954029,0.327840835
