id,2949,3066,3077,3079,3094,3136,3259,3264,3268,3300,4864,4812,5754,5433,5483,5499,5532,5539,5734,5742,5755,5321,5770,5809,5942,6012,6088,6103,6287,5398,5299,4816,5064,4836,2248
1162,-4.68e-05,0.207899109,1.051421404,1.832028985,0.078241907,3.92e-06,0.010626507,-5.113263607,-0.022471752,3.889606953,0.044076536,3.833362579,0.446060687,183.015686,-0.000453241,0.035985682,0.065083556,0.535211325,0.468655974,35.69809341,0.508505583,0.020146102,2.064270258,0.572276473,0.039999999,2026.690796,0.65849483,0.53624016,0.04868431,7.649326324,-4.94e-05,6.94e-06,113.0633316,0.000545435,17.5
567,-0.000776212,0.195560664,1.893957734,3.626369953,0.224675417,0.041253809,0.00929985,-2.421615124,0.010376253,3.819999695,0.072563455,5.431192875,2.762892008,93.1687088,-0.000157971,0.361581385,1.949056149,0.436363608,0.651167452,1.813020706,1.712940454,0.022133866,1.822715044,0.596421301,0.148584232,148.5700531,0.55922538,0.552704513,0.05294989,9.267028809,4.38e-05,-9.31e-06,194.1151733,-0.000306033,1.129999995
1271,-0.000386038,0.255500168,1.690499783,2.716781616,0.217615157,0.000248077,-0.006519318,-3.621631861,0.025519663,3.246438503,0.016964093,5.329915047,2.481736898,177.5358582,-9.38e-05,0.067045994,0.391500622,0.493975967,0.504153073,2.530812502,1.496212006,0.021046223,1.694587588,0.541155636,2.095824957,1812.303589,0.670493245,0.66658324,0.045399062,7.911781311,-6.83e-05,5.77e-06,182.2882233,-0.000109443,7.710000038
49,-0.000566107,0.302889436,0.77618432,2.225475788,0.081581295,0.0002327,-0.084728435,-3.74883461,0.382290781,3.146178007,0.093424015,3.416169167,2.259382725,173.9825134,-0.001488016,0.10272187,0.569082081,0.479999989,0.49508816,1.535334349,1.17004931,0.022106774,1.163678288,0.529242575,0.214795515,1356.851196,0.565391779,0.421870708,0.044109974,8.504083633,-0.001573365,0.000121401,105.4179153,-0.000208715,1.049999952
589,-0.000836139,0.140472591,0.566666245,1.899132729,0.033933375,0.000352061,-0.128043354,-4.632013321,0.367695123,3.16800952,0.151254147,2.756313086,1.982365131,187.0688629,-0.000246517,0.145392001,1.066668391,0.526737988,0.540000916,0.948101282,0.994751513,0.024136402,1.059452653,0.566998661,0.345766395,2111.75708,0.57068187,0.332903296,0.044605736,8.283555984,-0.000103963,3.07e-05,58.56044769,0.000397578,2.450000048
1109,-0.000109581,0.226446286,0.929490149,2.076108932,0.096482605,8e-05,-0.106246375,-5.133241653,0.079409957,3.103816748,0.112104557,2.873962641,2.911117077,191.1266174,2.23e-05,0.103764027,0.327077627,0.662952721,0.520616591,4.29380846,2.036525726,0.019056354,2.263421297,0.528621793,0.665412307,2350.988037,0.618384302,0.516588449,0.045211334,6.603021622,6.04e-05,7.52e-06,115.599823,-0.000111321,2.720000029
416,-0.000401139,0.270192683,2.288739204,4.024260521,0.238745883,0.005220722,-0.009733486,-5.601993561,0.0601689,3.831507683,0.02543989,5.296587944,3.198494673,140.0620422,-0.002617539,0.215104625,0.797137856,0.513725519,0.404547006,3.0977211,1.882698536,0.023585979,1.761821747,0.534560502,0.546902895,958.7607422,0.632632434,0.565936506,0.046218976,6.676933765,0.000286315,-0.001762877,217.6657715,0.006708378,2.690000057
1275,-8.6e-05,0.226312473,1.273564339,2.107984543,0.133486897,1.37e-05,0.015893077,-6.206635952,-0.019998867,3.417506933,0.004631876,4.113861084,2.414150238,192.2540436,-2.41e-06,0.037742831,0.074372843,0.486631066,0.456622511,11.9723711,3.505341053,0.01675597,2.782354116,0.439024478,5.700107098,2182.80249,0.6517331,0.590190887,0.047279853,6.806744099,-6.98e-05,1.93e-05,136.1942749,8.64e-05,14.80999947
1234,-0.00058108,0.255975008,1.142327785,2.09022522,0.137304574,0.000294903,-0.055001069,-5.146533012,0.103069954,3.33567071,0.02990343,5.095276356,2.359737873,170.8402252,-8.31e-05,0.089391984,0.451886177,0.503999949,0.490636587,5.919516087,2.386055231,0.018972196,2.92143774,0.52883476,0.735514283,287.4117126,0.636572659,0.589602292,0.046520431,5.731585979,3.53e-05,1.92e-05,143.6081238,0.000127937,9.550000191
